order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_timestamp,order_estimated_delivery_date
ord_00379,cust_0047,shipped,2024-09-19,2024-09-26,2024-10-09
ord_00380,cust_0213,delivered,2024-08-18,2024-09-01,2024-08-25
ord_00381,cust_0121,processing,2024-07-21,2024-08-09,2024-08-08
ord_00382,cust_0015,canceled,2024-02-11,2024-02-25,2024-02-25
ord_00383,cust_0406,shipped,2024-02-20,2024-03-20,2024-03-08
ord_00384,cust_0470,processing,2024-03-11,2024-03-15,2024-03-27
ord_00385,cust_0389,processing,2024-12-22,2025-01-20,2025-01-02
ord_00386,cust_0464,delivered,2024-08-17,2024-09-08,2024-08-24
ord_00387,cust_0428,shipped,2024-01-10,2024-01-21,2024-01-23
ord_00388,cust_0217,delivered,2024-10-07,2024-11-02,2024-10-30
ord_00389,cust_0063,delivered,2024-05-27,2024-06-06,2024-06-12
ord_00390,cust_0033,delivered,2024-05-02,2024-05-18,2024-05-23
ord_00391,cust_0009,shipped,2024-09-12,2024-10-04,2024-10-06
ord_00392,cust_0001,canceled,2024-03-14,2024-03-26,2024-04-03
ord_00393,cust_0096,delivered,2024-05-03,2024-05-24,2024-05-23
ord_00394,cust_0489,delivered,2024-09-25,2024-10-09,2024-10-04
ord_00395,cust_0023,processing,2024-07-18,2024-08-17,2024-08-09
ord_00396,cust_0183,delivered,2024-07-10,2024-07-21,2024-07-17
ord_00397,cust_0396,canceled,2024-06-25,2024-07-05,2024-07-05
ord_00398,cust_0280,canceled,2024-03-09,2024-03-13,2024-03-27
ord_00399,cust_0357,processing,2024-11-25,2024-12-03,2024-12-16
ord_00400,cust_0033,processing,2024-11-19,2024-11-27,2024-11-30
ord_00401,cust_0023,shipped,2024-01-19,2024-01-31,2024-02-01
ord_00402,cust_0264,processing,2024-01-22,2024-02-04,2024-02-07
ord_00403,cust_0019,shipped,2024-10-05,2024-10-23,2024-10-20
ord_00404,cust_0444,canceled,2024-05-26,2024-06-09,2024-06-03
ord_00405,cust_0224,processing,2024-05-19,2024-05-25,2024-06-06
ord_00406,cust_0499,shipped,2024-08-13,2024-08-28,2024-08-30
ord_00407,cust_0189,canceled,2024-09-11,2024-10-06,2024-10-03
ord_00408,cust_0041,processing,2024-02-12,2024-03-09,2024-03-03
ord_00409,cust_0280,canceled,2024-11-04,2024-12-03,2024-11-16
ord_00410,cust_0168,canceled,2024-06-13,2024-06-19,2024-06-22
ord_00411,cust_0086,processing,2024-06-05,2024-06-22,2024-06-25
ord_00412,cust_0373,canceled,2024-06-28,2024-07-15,2024-07-06
ord_00413,cust_0328,delivered,2024-11-10,2024-11-26,2024-11-25
ord_00414,cust_0187,shipped,2024-02-08,2024-03-03,2024-02-27
ord_00415,cust_0018,shipped,2024-01-16,2024-01-23,2024-02-06
ord_00416,cust_0186,processing,2024-02-04,2024-02-14,2024-02-22
ord_00417,cust_0348,processing,2024-10-17,2024-10-21,2024-10-28
ord_00418,cust_0391,delivered,2024-07-08,2024-07-22,2024-07-29
ord_00419,cust_0188,processing,2024-10-20,2024-10-27,2024-11-12
ord_00420,cust_0128,delivered,2024-06-09,2024-07-02,2024-06-24
ord_00421,cust_0256,processing,2024-01-14,2024-02-09,2024-01-26
ord_00422,cust_0397,canceled,2024-10-14,2024-10-20,2024-10-29
ord_00423,cust_0314,canceled,2024-12-26,2025-01-12,2025-01-08
ord_00424,cust_0063,shipped,2024-12-21,2025-01-08,2025-01-03
ord_00425,cust_0461,processing,2024-02-07,2024-02-24,2024-02-19
ord_00426,cust_0342,canceled,2024-02-14,2024-03-13,2024-03-02
ord_00427,cust_0278,canceled,2024-12-29,2025-01-03,2025-01-22
ord_00428,cust_0365,shipped,2024-06-02,2024-07-02,2024-06-14
ord_00429,cust_0063,shipped,2024-07-04,2024-07-23,2024-07-18
ord_00430,cust_0014,canceled,2024-03-12,2024-03-22,2024-04-03
ord_00431,cust_0240,shipped,2024-10-10,2024-10-31,2024-10-28
ord_00432,cust_0159,processing,2024-11-09,2024-11-14,2024-11-18
ord_00433,cust_0394,processing,2024-09-02,2024-09-21,2024-09-22
ord_00434,cust_0498,canceled,2024-10-21,2024-10-26,2024-11-01
ord_00435,cust_0239,canceled,2024-11-24,2024-11-29,2024-12-15
ord_00436,cust_0328,shipped,2024-03-06,2024-04-04,2024-03-30
ord_00437,cust_0467,delivered,2024-03-07,2024-03-23,2024-03-30
ord_00438,cust_0156,shipped,2024-03-04,2024-03-23,2024-03-15
ord_00439,cust_0178,canceled,2024-03-23,2024-04-05,2024-04-06
ord_00440,cust_0326,canceled,2024-02-10,2024-02-21,2024-02-23
ord_00441,cust_0315,delivered,2024-03-05,2024-03-28,2024-03-21
ord_00442,cust_0304,shipped,2024-09-14,2024-10-07,2024-09-26
ord_00443,cust_0432,delivered,2024-03-28,2024-04-21,2024-04-14
ord_00444,cust_0486,canceled,2024-01-15,2024-01-20,2024-01-23
ord_00445,cust_0214,delivered,2024-11-29,2024-12-08,2024-12-24
ord_00446,cust_0149,canceled,2024-09-11,2024-10-04,2024-10-05
ord_00447,cust_0153,processing,2024-09-04,2024-09-14,2024-09-23
ord_00448,cust_0081,processing,2024-02-07,2024-03-03,2024-02-15
ord_00449,cust_0105,canceled,2024-07-31,2024-08-18,2024-08-21
ord_00450,cust_0442,canceled,2024-11-06,2024-11-13,2024-11-23
ord_00451,cust_0390,canceled,2024-06-25,2024-07-10,2024-07-06
ord_00452,cust_0164,shipped,2024-09-20,2024-10-10,2024-09-30
ord_00453,cust_0231,shipped,2024-08-26,2024-09-01,2024-09-10
ord_00454,cust_0149,processing,2024-03-13,2024-03-19,2024-03-21
ord_00455,cust_0493,shipped,2024-11-11,2024-11-27,2024-11-25
ord_00456,cust_0098,shipped,2024-06-16,2024-07-07,2024-07-03
ord_00457,cust_0256,canceled,2024-09-12,2024-10-01,2024-10-03
ord_00458,cust_0484,processing,2024-09-11,2024-09-14,2024-09-20
ord_00459,cust_0111,canceled,2024-09-15,2024-10-02,2024-09-29
ord_00460,cust_0254,processing,2024-01-25,2024-01-29,2024-02-10
ord_00461,cust_0434,delivered,2024-05-26,2024-06-15,2024-06-02
ord_00462,cust_0373,canceled,2024-08-08,2024-08-15,2024-08-23
ord_00463,cust_0206,delivered,2024-07-25,2024-08-08,2024-08-02
ord_00464,cust_0186,canceled,2024-10-18,2024-11-07,2024-10-31
ord_00465,cust_0231,canceled,2024-02-07,2024-02-22,2024-03-01
ord_00466,cust_0066,delivered,2024-11-15,2024-12-09,2024-11-25
ord_00467,cust_0286,canceled,2024-07-20,2024-08-03,2024-08-06
ord_00468,cust_0206,delivered,2024-03-14,2024-03-23,2024-04-06
ord_00469,cust_0366,canceled,2024-01-24,2024-01-28,2024-02-04
ord_00470,cust_0077,shipped,2024-08-30,2024-09-18,2024-09-20
ord_00471,cust_0084,processing,2024-06-16,2024-07-08,2024-07-03
ord_00472,cust_0304,canceled,2024-11-11,2024-12-07,2024-11-27
ord_00473,cust_0273,processing,2024-09-16,2024-10-15,2024-10-09
ord_00474,cust_0244,delivered,2024-12-28,2025-01-18,2025-01-13
ord_00475,cust_0214,canceled,2024-07-07,2024-07-20,2024-07-17
ord_00476,cust_0306,processing,2024-12-18,2025-01-10,2024-12-25
ord_00477,cust_0296,shipped,2024-05-15,2024-06-07,2024-06-09
ord_00478,cust_0088,processing,2024-01-27,2024-02-17,2024-02-18
ord_00479,cust_0017,delivered,2024-03-16,2024-04-14,2024-03-30
ord_00480,cust_0161,processing,2024-04-07,2024-04-10,2024-04-28
ord_00481,cust_0211,processing,2024-03-18,2024-04-03,2024-03-31
ord_00482,cust_0266,shipped,2024-02-01,2024-02-26,2024-02-12
ord_00483,cust_0270,processing,2024-10-14,2024-10-27,2024-11-05
ord_00484,cust_0468,canceled,2024-06-09,2024-06-17,2024-06-30
ord_00485,cust_0313,processing,2024-10-06,2024-10-20,2024-10-21
ord_00486,cust_0286,canceled,2024-04-08,2024-04-18,2024-04-23
ord_00487,cust_0361,shipped,2024-04-25,2024-05-07,2024-05-11
ord_00488,cust_0163,processing,2024-12-19,2025-01-13,2025-01-10
ord_00489,cust_0148,delivered,2024-06-27,2024-07-17,2024-07-12
ord_00490,cust_0195,processing,2024-10-20,2024-11-13,2024-11-13
ord_00491,cust_0149,delivered,2024-06-25,2024-07-22,2024-07-06
ord_00492,cust_0178,processing,2024-05-27,2024-06-21,2024-06-05
ord_00493,cust_0110,shipped,2024-12-01,2024-12-12,2024-12-23
ord_00494,cust_0357,canceled,2024-10-02,2024-10-13,2024-10-26
ord_00495,cust_0123,shipped,2024-03-11,2024-03-17,2024-04-05
ord_00496,cust_0116,shipped,2024-01-26,2024-02-19,2024-02-18
ord_00497,cust_0170,processing,2024-01-27,2024-02-02,2024-02-16
ord_00498,cust_0003,shipped,2024-02-21,2024-03-16,2024-03-03
ord_00499,cust_0245,shipped,2024-07-27,2024-08-19,2024-08-18
ord_00500,cust_0331,delivered,2024-05-27,2024-06-09,2024-06-12
ord_00501,cust_0119,delivered,2024-02-15,2024-03-09,2024-03-11
ord_00502,cust_0479,delivered,2024-03-30,2024-04-15,2024-04-11
ord_00503,cust_0096,canceled,2024-07-22,2024-08-19,2024-08-13
ord_00504,cust_0291,delivered,2024-01-20,2024-01-23,2024-02-05
ord_00505,cust_0329,processing,2024-06-20,2024-07-02,2024-07-11
ord_00506,cust_0240,canceled,2024-03-09,2024-04-08,2024-04-01
ord_00507,cust_0170,shipped,2024-04-08,2024-05-06,2024-04-18
ord_00508,cust_0368,shipped,2024-08-22,2024-09-14,2024-09-06
ord_00509,cust_0405,canceled,2024-01-08,2024-02-03,2024-01-25
ord_00510,cust_0090,processing,2024-10-17,2024-11-10,2024-10-30
ord_00511,cust_0045,processing,2024-08-06,2024-08-25,2024-08-23
ord_00512,cust_0072,processing,2024-12-08,2024-12-14,2024-12-20
ord_00513,cust_0134,processing,2024-06-14,2024-06-24,2024-06-21
ord_00514,cust_0489,canceled,2024-04-30,2024-05-17,2024-05-15
ord_00515,cust_0006,canceled,2024-06-03,2024-06-24,2024-06-28
ord_00516,cust_0032,delivered,2024-11-30,2024-12-14,2024-12-14
ord_00517,cust_0208,canceled,2024-08-26,2024-09-07,2024-09-07
ord_00518,cust_0189,shipped,2024-12-19,2024-12-25,2025-01-04
ord_00519,cust_0079,processing,2024-04-22,2024-04-29,2024-05-14
ord_00520,cust_0360,processing,2024-11-06,2024-11-20,2024-11-26
ord_00521,cust_0391,shipped,2024-10-02,2024-10-30,2024-10-15
ord_00522,cust_0270,processing,2024-12-14,2025-01-10,2024-12-23
ord_00523,cust_0040,delivered,2024-09-27,2024-10-22,2024-10-15
ord_00524,cust_0463,shipped,2024-02-01,2024-03-01,2024-02-25
ord_00525,cust_0085,canceled,2024-10-20,2024-11-09,2024-10-31
ord_00526,cust_0349,shipped,2024-09-23,2024-10-10,2024-10-03
ord_00527,cust_0461,processing,2024-10-25,2024-11-12,2024-11-03
ord_00528,cust_0263,processing,2024-01-29,2024-02-15,2024-02-09
ord_00529,cust_0287,processing,2024-08-21,2024-09-11,2024-08-29
ord_00530,cust_0371,delivered,2024-12-10,2025-01-07,2024-12-26
ord_00531,cust_0382,shipped,2024-07-21,2024-08-01,2024-07-28
ord_00532,cust_0217,canceled,2024-10-23,2024-10-28,2024-10-31
ord_00533,cust_0031,delivered,2024-12-24,2024-12-29,2025-01-17
ord_00534,cust_0210,shipped,2024-08-29,2024-09-02,2024-09-14
ord_00535,cust_0192,processing,2024-03-10,2024-04-06,2024-03-30
ord_00536,cust_0193,delivered,2024-08-17,2024-09-16,2024-09-05
ord_00537,cust_0069,canceled,2024-12-15,2025-01-08,2025-01-08
ord_00538,cust_0202,shipped,2024-03-01,2024-03-09,2024-03-25
ord_00539,cust_0388,delivered,2024-04-24,2024-05-23,2024-05-01
ord_00540,cust_0218,processing,2024-06-01,2024-06-18,2024-06-25
ord_00541,cust_0178,shipped,2024-04-27,2024-05-07,2024-05-18
ord_00542,cust_0017,processing,2024-05-21,2024-05-30,2024-05-31
ord_00543,cust_0124,shipped,2024-11-10,2024-12-07,2024-11-17
ord_00544,cust_0229,delivered,2024-02-04,2024-02-10,2024-02-12
ord_00545,cust_0206,processing,2024-05-05,2024-05-31,2024-05-13
ord_00546,cust_0387,delivered,2024-04-29,2024-05-19,2024-05-12
ord_00547,cust_0120,canceled,2024-03-12,2024-03-31,2024-03-28
ord_00548,cust_0122,canceled,2024-10-22,2024-11-13,2024-11-08
ord_00549,cust_0114,processing,2024-03-14,2024-04-07,2024-04-06
ord_00550,cust_0286,shipped,2024-06-02,2024-06-13,2024-06-10
ord_00551,cust_0285,processing,2024-11-16,2024-12-10,2024-12-06
ord_00552,cust_0403,canceled,2024-01-25,2024-02-08,2024-02-13
ord_00553,cust_0077,canceled,2024-12-22,2025-01-07,2025-01-11
ord_00554,cust_0243,shipped,2024-07-11,2024-07-19,2024-08-04
ord_00555,cust_0413,processing,2024-04-25,2024-05-07,2024-05-06
ord_00556,cust_0496,processing,2024-01-30,2024-02-19,2024-02-19
ord_00557,cust_0199,shipped,2024-10-12,2024-10-31,2024-10-23
ord_00558,cust_0332,delivered,2024-05-10,2024-05-19,2024-05-27
ord_00559,cust_0048,shipped,2024-08-18,2024-09-17,2024-09-05
ord_00560,cust_0345,delivered,2024-01-27,2024-02-07,2024-02-15
ord_00561,cust_0371,shipped,2024-02-07,2024-02-16,2024-03-03
ord_00562,cust_0156,delivered,2024-09-02,2024-09-11,2024-09-19
ord_00563,cust_0383,processing,2024-04-18,2024-04-27,2024-04-28
ord_00564,cust_0204,shipped,2024-05-04,2024-05-29,2024-05-17
ord_00565,cust_0195,processing,2024-10-09,2024-10-22,2024-10-25
ord_00566,cust_0158,canceled,2024-09-30,2024-10-23,2024-10-18
ord_00567,cust_0239,delivered,2024-07-03,2024-07-22,2024-07-25
ord_00568,cust_0469,shipped,2024-08-28,2024-09-24,2024-09-14
ord_00569,cust_0024,shipped,2024-07-08,2024-07-21,2024-07-28
ord_00570,cust_0284,processing,2024-03-15,2024-03-18,2024-03-30
ord_00571,cust_0169,shipped,2024-05-31,2024-06-07,2024-06-13
ord_00572,cust_0256,canceled,2024-07-13,2024-08-03,2024-07-27
ord_00573,cust_0495,processing,2024-05-11,2024-06-07,2024-06-02
ord_00574,cust_0087,shipped,2024-08-23,2024-08-31,2024-09-10
ord_00575,cust_0470,delivered,2024-10-06,2024-10-24,2024-10-18
ord_00576,cust_0484,delivered,2024-09-25,2024-09-29,2024-10-04
ord_00577,cust_0432,shipped,2024-01-04,2024-01-20,2024-01-15
ord_00578,cust_0005,shipped,2024-02-04,2024-02-29,2024-02-15
ord_00579,cust_0031,processing,2024-09-15,2024-10-02,2024-10-03
ord_00580,cust_0004,processing,2024-12-03,2024-12-21,2024-12-10
ord_00581,cust_0370,canceled,2024-01-07,2024-01-10,2024-01-30
ord_00582,cust_0258,processing,2024-10-01,2024-10-13,2024-10-08
ord_00583,cust_0269,shipped,2024-04-01,2024-04-07,2024-04-11
ord_00584,cust_0130,canceled,2024-05-03,2024-05-12,2024-05-26
ord_00585,cust_0041,canceled,2024-05-16,2024-06-13,2024-06-04
ord_00586,cust_0125,shipped,2024-07-26,2024-08-12,2024-08-20
ord_00587,cust_0335,delivered,2024-06-02,2024-06-26,2024-06-11
ord_00588,cust_0194,processing,2024-02-17,2024-03-03,2024-03-07
ord_00589,cust_0360,shipped,2024-01-29,2024-02-21,2024-02-05
ord_00590,cust_0331,canceled,2024-02-12,2024-03-01,2024-03-03
ord_00591,cust_0459,delivered,2024-10-16,2024-11-15,2024-10-26
ord_00592,cust_0244,canceled,2024-04-27,2024-05-06,2024-05-22
ord_00593,cust_0461,delivered,2024-01-24,2024-01-29,2024-02-08
ord_00594,cust_0009,shipped,2024-04-01,2024-05-01,2024-04-18
ord_00595,cust_0476,delivered,2024-10-27,2024-11-03,2024-11-15
ord_00596,cust_0124,processing,2024-06-02,2024-06-10,2024-06-27
ord_00597,cust_0197,shipped,2024-12-12,2025-01-01,2024-12-29
ord_00598,cust_0257,canceled,2024-12-18,2025-01-13,2024-12-27
ord_00599,cust_0119,delivered,2024-01-28,2024-02-03,2024-02-17
ord_00600,cust_0497,canceled,2024-06-23,2024-07-15,2024-07-12
ord_00601,cust_0402,processing,2024-01-16,2024-02-08,2024-01-31
ord_00602,cust_0284,processing,2024-09-08,2024-09-18,2024-09-26
ord_00603,cust_0339,processing,2024-08-09,2024-08-17,2024-09-03
ord_00604,cust_0409,shipped,2024-02-13,2024-03-11,2024-02-29
ord_00605,cust_0079,processing,2024-02-07,2024-02-12,2024-02-22
ord_00606,cust_0379,processing,2024-12-30,2025-01-27,2025-01-10
ord_00607,cust_0047,delivered,2024-06-11,2024-06-25,2024-06-21
ord_00608,cust_0390,canceled,2024-06-06,2024-06-23,2024-06-24
ord_00609,cust_0096,processing,2024-02-22,2024-02-29,2024-03-02
ord_00610,cust_0263,processing,2024-08-17,2024-09-06,2024-09-10
ord_00611,cust_0182,delivered,2024-02-22,2024-02-25,2024-03-02
ord_00612,cust_0443,processing,2024-11-01,2024-11-23,2024-11-18
ord_00613,cust_0199,delivered,2024-01-07,2024-01-19,2024-01-27
ord_00614,cust_0267,shipped,2024-10-13,2024-10-23,2024-11-07
ord_00615,cust_0072,canceled,2024-12-16,2024-12-31,2024-12-28
ord_00616,cust_0075,delivered,2024-06-03,2024-06-14,2024-06-25
ord_00617,cust_0216,canceled,2024-03-26,2024-04-11,2024-04-10
ord_00618,cust_0185,canceled,2024-09-04,2024-10-02,2024-09-13
ord_00619,cust_0305,shipped,2024-05-06,2024-06-01,2024-05-28
ord_00620,cust_0156,delivered,2024-08-22,2024-08-28,2024-09-02
ord_00621,cust_0412,canceled,2024-07-21,2024-08-03,2024-08-09
ord_00622,cust_0418,shipped,2024-08-13,2024-08-26,2024-09-02
ord_00623,cust_0246,canceled,2024-06-02,2024-06-15,2024-06-15
ord_00624,cust_0150,processing,2024-03-31,2024-04-15,2024-04-17
ord_00625,cust_0167,processing,2024-10-21,2024-11-18,2024-11-04
ord_00626,cust_0187,delivered,2024-05-23,2024-06-21,2024-06-11
ord_00627,cust_0280,shipped,2024-10-15,2024-10-24,2024-11-09
ord_00628,cust_0014,processing,2024-12-15,2025-01-11,2025-01-08
ord_00629,cust_0409,canceled,2024-12-28,2025-01-06,2025-01-18
ord_00630,cust_0345,processing,2024-12-20,2024-12-25,2025-01-09
ord_00631,cust_0124,canceled,2024-03-12,2024-04-04,2024-03-28
ord_00632,cust_0405,processing,2024-12-03,2024-12-10,2024-12-23
ord_00633,cust_0299,processing,2024-02-07,2024-02-24,2024-02-29
ord_00634,cust_0279,delivered,2024-09-30,2024-10-19,2024-10-20
ord_00635,cust_0305,delivered,2024-07-03,2024-07-28,2024-07-27
ord_00636,cust_0337,canceled,2024-02-25,2024-03-23,2024-03-10
ord_00637,cust_0289,processing,2024-03-26,2024-04-18,2024-04-03
ord_00638,cust_0055,delivered,2024-06-18,2024-07-16,2024-07-08
ord_00639,cust_0262,shipped,2024-02-20,2024-03-02,2024-03-05
ord_00640,cust_0238,shipped,2024-08-16,2024-08-30,2024-09-04
ord_00641,cust_0054,canceled,2024-06-25,2024-06-28,2024-07-17
ord_00642,cust_0426,shipped,2024-07-31,2024-08-05,2024-08-10
ord_00643,cust_0234,shipped,2024-06-27,2024-07-09,2024-07-14
ord_00644,cust_0244,delivered,2024-09-23,2024-10-11,2024-10-11
ord_00645,cust_0164,delivered,2024-08-12,2024-09-07,2024-09-02
ord_00646,cust_0012,canceled,2024-06-02,2024-06-06,2024-06-12
ord_00647,cust_0477,shipped,2024-11-27,2024-12-03,2024-12-09
ord_00648,cust_0082,canceled,2024-09-21,2024-09-29,2024-10-15
ord_00649,cust_0119,processing,2024-10-13,2024-10-29,2024-11-03
ord_00650,cust_0328,processing,2024-11-18,2024-11-26,2024-11-30
ord_00651,cust_0231,processing,2024-07-21,2024-07-24,2024-08-03
ord_00652,cust_0106,canceled,2024-07-18,2024-07-21,2024-07-31
ord_00653,cust_0296,delivered,2024-12-26,2025-01-23,2025-01-04
ord_00654,cust_0167,shipped,2024-10-01,2024-10-09,2024-10-19
ord_00655,cust_0344,processing,2024-08-22,2024-08-28,2024-09-06
ord_00656,cust_0306,processing,2024-09-27,2024-10-20,2024-10-14
ord_00657,cust_0059,canceled,2024-11-08,2024-11-23,2024-12-03
ord_00658,cust_0317,shipped,2024-06-29,2024-07-29,2024-07-20
ord_00659,cust_0471,delivered,2024-12-10,2025-01-04,2024-12-26
ord_00660,cust_0061,shipped,2024-12-10,2024-12-17,2024-12-27
ord_00661,cust_0192,shipped,2024-06-05,2024-06-11,2024-06-17
ord_00662,cust_0306,shipped,2024-09-18,2024-10-03,2024-10-08
ord_00663,cust_0096,processing,2024-10-21,2024-11-05,2024-11-10
ord_00664,cust_0285,shipped,2024-11-21,2024-12-11,2024-12-03
ord_00665,cust_0096,canceled,2024-09-07,2024-09-19,2024-09-18
ord_00666,cust_0444,canceled,2024-08-18,2024-09-09,2024-08-26
ord_00667,cust_0100,processing,2024-01-05,2024-01-23,2024-01-16
ord_00668,cust_0210,processing,2024-10-14,2024-11-02,2024-11-05
ord_00669,cust_0251,shipped,2024-07-31,2024-08-25,2024-08-21
ord_00670,cust_0408,shipped,2024-02-12,2024-03-04,2024-02-19
ord_00671,cust_0116,canceled,2024-05-29,2024-06-02,2024-06-13
ord_00672,cust_0290,processing,2024-03-27,2024-04-23,2024-04-17
ord_00673,cust_0294,delivered,2024-10-08,2024-10-27,2024-10-18
ord_00674,cust_0422,canceled,2024-05-17,2024-06-13,2024-06-10
ord_00675,cust_0390,processing,2024-10-04,2024-11-02,2024-10-12
ord_00676,cust_0053,shipped,2024-10-06,2024-10-15,2024-10-26
ord_00677,cust_0231,canceled,2024-06-01,2024-07-01,2024-06-09
ord_00678,cust_0225,delivered,2024-06-27,2024-07-27,2024-07-06
ord_00679,cust_0353,canceled,2024-05-01,2024-05-10,2024-05-26
ord_00680,cust_0085,shipped,2024-12-29,2025-01-20,2025-01-18
ord_00681,cust_0413,delivered,2024-04-15,2024-05-14,2024-04-28
ord_00682,cust_0144,shipped,2024-10-18,2024-11-01,2024-11-11
ord_00683,cust_0149,canceled,2024-06-14,2024-07-09,2024-06-30
ord_00684,cust_0070,processing,2024-09-20,2024-10-14,2024-09-30
ord_00685,cust_0360,shipped,2024-01-31,2024-02-11,2024-02-11
ord_00686,cust_0425,shipped,2024-05-07,2024-05-14,2024-05-24
ord_00687,cust_0073,canceled,2024-12-12,2024-12-27,2025-01-03
ord_00688,cust_0232,delivered,2024-11-17,2024-12-03,2024-12-06
ord_00689,cust_0207,canceled,2024-11-20,2024-12-18,2024-11-29
ord_00690,cust_0487,processing,2024-12-21,2025-01-04,2025-01-11
ord_00691,cust_0445,delivered,2024-06-16,2024-07-07,2024-06-23
ord_00692,cust_0436,delivered,2024-08-22,2024-09-14,2024-09-09
ord_00693,cust_0496,processing,2024-09-30,2024-10-15,2024-10-13
ord_00694,cust_0166,canceled,2024-04-18,2024-05-06,2024-05-03
ord_00695,cust_0067,processing,2024-06-21,2024-07-11,2024-07-16
ord_00696,cust_0024,delivered,2024-06-24,2024-07-18,2024-07-02
ord_00697,cust_0009,delivered,2024-11-16,2024-12-14,2024-12-07
ord_00698,cust_0001,processing,2024-03-21,2024-04-07,2024-04-11
ord_00699,cust_0452,canceled,2024-04-13,2024-05-08,2024-04-24
ord_00700,cust_0048,canceled,2024-03-22,2024-04-21,2024-04-06
ord_00701,cust_0341,shipped,2024-05-08,2024-05-13,2024-05-26
ord_00702,cust_0372,shipped,2024-01-27,2024-02-11,2024-02-12
ord_00703,cust_0361,delivered,2024-08-07,2024-08-30,2024-08-16
ord_00704,cust_0040,shipped,2024-01-01,2024-01-10,2024-01-23
ord_00705,cust_0349,processing,2024-10-30,2024-11-09,2024-11-22
ord_00706,cust_0419,delivered,2024-01-05,2024-01-08,2024-01-22
ord_00707,cust_0245,delivered,2024-08-04,2024-08-29,2024-08-15
ord_00708,cust_0375,delivered,2024-04-27,2024-05-12,2024-05-06
ord_00709,cust_0452,canceled,2024-02-22,2024-03-06,2024-03-11
ord_00710,cust_0329,shipped,2024-03-11,2024-03-26,2024-03-22
ord_00711,cust_0005,shipped,2024-02-05,2024-02-24,2024-03-01
ord_00712,cust_0322,shipped,2024-08-13,2024-08-27,2024-08-26
ord_00713,cust_0441,shipped,2024-07-29,2024-08-20,2024-08-19
ord_00714,cust_0386,delivered,2024-02-14,2024-02-20,2024-02-25
ord_00715,cust_0180,processing,2024-10-28,2024-11-23,2024-11-16
ord_00716,cust_0127,canceled,2024-06-10,2024-07-08,2024-06-21
ord_00717,cust_0284,canceled,2024-11-26,2024-12-01,2024-12-10
ord_00718,cust_0106,shipped,2024-12-19,2024-12-22,2025-01-04
